name	document_code	anchor	occurrence
battelier	merveilles17_imp_gdv-felibien1668	name87	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name88	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name89	Batteliers
berger	merveilles17_imp_gdv-felibien1668	name90	Le Païsan
battelier	merveilles17_imp_gdv-felibien1668	name91	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name92	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name93	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name94	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name95	Batteliers
battelier	merveilles17_imp_gdv-felibien1668	name96	Batteliers
berger	merveilles17_imp_gdv-felibien1668	name97	le Païsan
paysan_femme	merveilles17_imp_gdv-felibien1668	name98	femme
berger	merveilles17_imp_gdv-felibien1668	name99	Bergers
berger	merveilles17_imp_gdv-felibien1668	name100	Bergers
cloris	merveilles17_imp_gdv-felibien1668	name101	Cloris
cloris	merveilles17_imp_gdv-felibien1668	name102	Cloris.
berger	merveilles17_imp_gdv-felibien1668	name103	Bergers
berger	merveilles17_imp_gdv-felibien1668	name104	Bergers
berger	merveilles17_imp_gdv-felibien1668	name105	Bergers
berger	merveilles17_imp_gdv-felibien1668	name106	Bergers
berger	merveilles17_imp_gdv-felibien1668	name107	Bergers
berger	merveilles17_imp_gdv-felibien1668	name108	Bergers
berger	merveilles17_imp_gdv-felibien1668	name109	Bergers
berger	merveilles17_imp_gdv-felibien1668	name110	Bergers
bergere	merveilles17_imp_gdv-felibien1668	name111	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name112	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name113	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name114	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name115	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name116	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name117	Bergeres
bergere	merveilles17_imp_gdv-felibien1668	name118	Bergeres
climene	merveilles17_imp_gdv-felibien1668	name119	Climene
cloris	merveilles17_imp_gdv-felibien1668	name120	Cloris.
tircis	merveilles17_imp_gdv-felibien1668	name121	Tircis.
philene	merveilles17_imp_gdv-felibien1668	name122	Philene.
bacchus	merveilles17_imp_gdv-felibien1668	name123	la troupe de Bachus
satyre	merveilles17_imp_gdv-felibien1668	name124	Satyres
satyre	merveilles17_imp_gdv-felibien1668	name125	l’un d’eux
cloris	merveilles17_imp_gdv-felibien1668	name126	Cloris.
bacchus	merveilles17_imp_gdv-felibien1668	name127	Un suivant de Bachus.
berger	merveilles17_imp_gdv-felibien1668	name128	Un Berger
berger	merveilles17_imp_gdv-felibien1668	name129	Bergers
bergere	merveilles17_imp_gdv-felibien1668	name130	Bergeres
bacchus	merveilles17_imp_gdv-felibien1668	name131	suivans de Bachus
bacchus	merveilles17_imp_gdv-felibien1668	name132	suivans de Bachus
bacchus	merveilles17_imp_gdv-felibien1668	name133	suivans de Bachus
bacchus	merveilles17_imp_gdv-felibien1668	name134	suivans de Bachus
bacchantes	merveilles17_imp_gdv-felibien1668	name135	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name136	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name137	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name138	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name139	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name140	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name141	Bacchantes
bacchantes	merveilles17_imp_gdv-felibien1668	name142	Bacchantes
berger	merveilles17_imp_gdv-felibien1668	name143	Bergers
bergere	merveilles17_imp_gdv-felibien1668	name144	Bergeres
jaloux	merveilles17_imp_loret16640202	name3	Un Jaloux
mercure	merveilles17_imp_loret16640216	name3	Mercure
pallas	merveilles17_imp_loret16640216	name4	Pallas
venus	merveilles17_imp_loret16640216	name5	Venus
pallas	merveilles17_imp_loret16640216	name6	Pallas
venus	merveilles17_imp_loret16640216	name7	Venus
mercure	merveilles17_imp_loret16640216	name8	Mercure
	merveilles17_imp_loret16640216	name9	Mercure
	merveilles17_imp_loret16640216	name10	la Guerriére Pallas
	merveilles17_imp_loret16640216	name11	Mére des Amours
	merveilles17_imp_loret16640216	name12	Flore
quatre_siecles	merveilles17_imp_loret16640510	name3	quatre Ages
quatre_saisons	merveilles17_imp_loret16640510	name4	quatre Saizons
le_printemps	merveilles17_imp_loret16640510	name5	Le printemps
chevalier	merveilles17_imp_loret16640510	name6	Paladins
alcine	merveilles17_imp_loret16640510	name7	Alcine
sganarelle	merveilles17_imp_mariagefballard1664_001	name4	Sganarelle
geronimo	merveilles17_imp_mariagefballard1664_001	name5	Geronimo
dorimene	merveilles17_imp_mariagefballard1664_001	name6	Dorimene
alcantor	merveilles17_imp_mariagefballard1664_001	name7	Alcantor
lycante	merveilles17_imp_mariagefballard1664_001	name8	Lycante
premiere_bohemienne	merveilles17_imp_mariagefballard1664_001	name9	Premier Boësmienne
seconde_bohemienne	merveilles17_imp_mariagefballard1664_001	name10	Seconde Boësmienne
premier_docteur	merveilles17_imp_mariagefballard1664_001	name11	Premier Docteur
second_docteur	merveilles17_imp_mariagefballard1664_001	name12	Second Docteur
sganarelle	merveilles17_imp_mariagefballard1664_001	name13	SGanarelle
geronimo	merveilles17_imp_mariagefballard1664_001	name14	Seigneur Geronimo
sganarelle	merveilles17_imp_mariagefballard1664_001	name15	Sganarelle
dorimene	merveilles17_imp_mariagefballard1664_001	name16	Maitresse de Sganarelle
sganarelle	merveilles17_imp_mariagefballard1664_001	name17	Sganarelle
une_femme	merveilles17_imp_mariagefballard1664_001	name18	vne femme
jalousie	merveilles17_imp_mariagefballard1664_001	name19	La Ialousie
chagrins	merveilles17_imp_mariagefballard1664_001	name20	les Chagrins
chagrins	merveilles17_imp_mariagefballard1664_001	name21	les Chagrins
soupcons	merveilles17_imp_mariagefballard1664_001	name22	les Soupçons
soupcons	merveilles17_imp_mariagefballard1664_001	name23	les Soupçons
jalousie	merveilles17_imp_mariagefballard1664_001	name24	La Ialousie
chagrins	merveilles17_imp_mariagefballard1664_001	name25	Les chagrins
chagrins	merveilles17_imp_mariagefballard1664_001	name26	Les chagrins
soupcons	merveilles17_imp_mariagefballard1664_001	name27	Les soupçons
soupcons	merveilles17_imp_mariagefballard1664_001	name28	Les soupçons
plaisant	merveilles17_imp_mariagefballard1664_001	name29	Quatre Plaisans
plaisant	merveilles17_imp_mariagefballard1664_001	name30	Quatre Plaisans
plaisant	merveilles17_imp_mariagefballard1664_001	name31	Quatre Plaisans
plaisant	merveilles17_imp_mariagefballard1664_001	name32	Quatre Plaisans
plaisant	merveilles17_imp_mariagefballard1664_001	name33	Goguenars
geronimo	merveilles17_imp_mariagefballard1664_001	name34	Seigneur Geronimo
sganarelle	merveilles17_imp_mariagefballard1664_001	name35	Sganarelle
aristote	merveilles17_imp_mariagefballard1664_001	name36	Aristote
egyptien	merveilles17_imp_mariagefballard1664_001	name37	deux Egyptiens
egyptien	merveilles17_imp_mariagefballard1664_001	name38	deux Egyptiens
egyptienne	merveilles17_imp_mariagefballard1664_001	name39	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name40	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name41	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name42	quatre Egyptiennes
egyptien	merveilles17_imp_mariagefballard1664_001	name43	Deux Egyptiens
egyptien	merveilles17_imp_mariagefballard1664_001	name44	Deux Egyptiens
egyptienne	merveilles17_imp_mariagefballard1664_001	name45	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name46	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name47	quatre Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name48	quatre Egyptiennes
egyptien	merveilles17_imp_mariagefballard1664_001	name49	Deux Egyptiens
egyptien	merveilles17_imp_mariagefballard1664_001	name50	Deux Egyptiens
egyptienne	merveilles17_imp_mariagefballard1664_001	name51	Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name52	Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name53	Egyptiennes
egyptienne	merveilles17_imp_mariagefballard1664_001	name54	Egyptiennes
sganarelle	merveilles17_imp_mariagefballard1664_001	name55	Sganarelle
premiere_bohemienne	merveilles17_imp_mariagefballard1664_001	name56	deux Boësmiennes
seconde_bohemienne	merveilles17_imp_mariagefballard1664_001	name57	deux Boësmiennes
magicien	merveilles17_imp_mariagefballard1664_001	name58	vn Magicien
magicien	merveilles17_imp_mariagefballard1664_001	name59	Vn Magicien
demon	merveilles17_imp_mariagefballard1664_001	name60	quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name61	quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name62	quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name63	quatre Demons
magicien	merveilles17_imp_mariagefballard1664_001	name64	Le Magicien
demon	merveilles17_imp_mariagefballard1664_001	name65	Quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name66	Quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name67	Quatre Demons
demon	merveilles17_imp_mariagefballard1664_001	name68	Quatre Demons
sganarelle	merveilles17_imp_mariagefballard1664_001	name69	SGanarelle
sganarelle	merveilles17_imp_mariagefballard1664_001	name70	SGanarelle
sganarelle	merveilles17_imp_mariagefballard1664_001	name71	Sganarelle
sganarelle	merveilles17_imp_mariagefballard1664_001	name72	Sganarelle
sganarelle	merveilles17_imp_mariagefballard1664_001	name73	SGanarelle
maitre_danse	merveilles17_imp_mariagefballard1664_001	name74	Vn Maistre à danser
sganarelle	merveilles17_imp_mariagefballard1664_001	name75	Sganarelle
geronimo	merveilles17_imp_mariagefballard1664_001	name76	Seigneur Geronimo
espagnol	merveilles17_imp_mariagefballard1664_001	name77	Deux Espagnols
espagnol	merveilles17_imp_mariagefballard1664_001	name78	Deux Espagnols
espagnole	merveilles17_imp_mariagefballard1664_001	name79	deux Espagnoles
espagnole	merveilles17_imp_mariagefballard1664_001	name80	deux Espagnoles
espagnol	merveilles17_imp_mariagefballard1664_001	name81	Espagnols
espagnol	merveilles17_imp_mariagefballard1664_001	name82	Espagnols
espagnole	merveilles17_imp_mariagefballard1664_001	name83	Espagnolles
espagnole	merveilles17_imp_mariagefballard1664_001	name84	Espagnolles
galant	merveilles17_imp_mariagefballard1664_001	name85	Quatre Gallands
galant	merveilles17_imp_mariagefballard1664_001	name86	Quatre Gallands
galant	merveilles17_imp_mariagefballard1664_001	name87	Quatre Gallands
galant	merveilles17_imp_mariagefballard1664_001	name88	Quatre Gallands
alcine	merveilles17_imp_pie-ballard1	name4	Alcine
roger	merveilles17_imp_pie-ballard1	name5	Roger
chevalier	merveilles17_imp_pie-ballard1	name6	Cheualliers
demon	merveilles17_imp_pie-ballard1	name7	Demons
demon	merveilles17_imp_pie-ballard1	name8	Demons
geant	merveilles17_imp_pie-ballard1	name9	Geants
chevalier	merveilles17_imp_pie-ballard1	name10	Guerriers
apollon	merveilles17_imp_pie-ballard1	name11	Apollon
alcine	merveilles17_imp_pie-ballard1	name12	Magicienne
chevalier	merveilles17_imp_pie-ballard1	name13	Cheualliers
chevalier	merveilles17_imp_pie-ballard1	name14	Guerriers
heraut_d_armes	merveilles17_imp_pie-ballard1	name15	Heraut d’Armes
page_du_roi	merveilles17_imp_pie-ballard1	name16	Page de Roger
guidon_le_sauvage	merveilles17_imp_pie-ballard1	name17	Guidon le Sauuage
oger_le_danois	merveilles17_imp_pie-ballard1	name18	Oger le Danois
guidon_le_sauvage	merveilles17_imp_pie-ballard1	name19	Guidon le Sauuage
guidon_le_sauvage	merveilles17_imp_pie-ballard1	name20	Guidon le Sauuage
chevalier	merveilles17_imp_pie-ballard1	name21	Guerriers
chevalier	merveilles17_imp_pie-ballard1	name22	dix Guerriers
roger	merveilles17_imp_pie-ballard1	name23	Roger
roger	merveilles17_imp_pie-ballard1	name24	Roger
roger	merveilles17_imp_pie-ballard1	name25	ROGER
oger_le_danois	merveilles17_imp_pie-ballard1	name26	Oger le Danois
oger_le_danois	merveilles17_imp_pie-ballard1	name27	Oger le Danois
oger_le_danois	merveilles17_imp_pie-ballard1	name28	CE Paladin
aquilant	merveilles17_imp_pie-ballard1	name29	Aquilant le noir
aquilant	merveilles17_imp_pie-ballard1	name30	Aquilant le Noir
griffon_le_blanc	merveilles17_imp_pie-ballard1	name31	Griffon le blanc
griffon_le_blanc	merveilles17_imp_pie-ballard1	name32	Griffon le Blanc
renaud	merveilles17_imp_pie-ballard1	name33	Renaud
renaud	merveilles17_imp_pie-ballard1	name34	Renaud
dudon	merveilles17_imp_pie-ballard1	name35	Dudon
dudon	merveilles17_imp_pie-ballard1	name36	Dudon
roger	merveilles17_imp_pie-ballard1	name37	ROGER
astolphe	merveilles17_imp_pie-ballard1	name38	Astolphe
astolphe	merveilles17_imp_pie-ballard1	name39	Astolphe
brandimart	merveilles17_imp_pie-ballard1	name40	Brandimart
brandimart	merveilles17_imp_pie-ballard1	name41	Brandimart
richardet	merveilles17_imp_pie-ballard1	name42	Richardet
richardet	merveilles17_imp_pie-ballard1	name43	Richardet
olivier	merveilles17_imp_pie-ballard1	name44	Oliuier
geant	merveilles17_imp_pie-ballard1	name45	Geants
olivier	merveilles17_imp_pie-ballard1	name46	Cheualier
ariodant	merveilles17_imp_pie-ballard1	name47	Ariodant
ariodant	merveilles17_imp_pie-ballard1	name48	Ariodant
zerbin	merveilles17_imp_pie-ballard1	name49	Zerbin
zerbin	merveilles17_imp_pie-ballard1	name50	Zerbin
roland	merveilles17_imp_pie-ballard1	name51	Roland
roland	merveilles17_imp_pie-ballard1	name52	Roland
roland	merveilles17_imp_pie-ballard1	name53	ROland
charlemagne	merveilles17_imp_pie-ballard1	name54	Charlemagne
apollon	merveilles17_imp_pie-ballard1	name55	APollon
le_temps	merveilles17_imp_pie-ballard1	name56	le Temps
le_siecle_d_airain	merveilles17_imp_pie-ballard1	name57	les quatre Siecles
le_siecle_d_or	merveilles17_imp_pie-ballard1	name58	les quatre Siecles
le_siecle_d_argent	merveilles17_imp_pie-ballard1	name59	les quatre Siecles
le_siecle_de_fer	merveilles17_imp_pie-ballard1	name60	les quatre Siecles
douze_heures	merveilles17_imp_pie-ballard1	name61	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name62	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name63	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name64	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name65	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name66	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name67	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name68	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name69	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name70	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name71	des douze heures du jour
douze_heures	merveilles17_imp_pie-ballard1	name72	des douze heures du jour
douze_zodiaque	merveilles17_imp_pie-ballard1	name73	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name74	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name75	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name76	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name77	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name78	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name79	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name80	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name81	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name82	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name83	des douze Signes du Zodiaque
douze_zodiaque	merveilles17_imp_pie-ballard1	name84	des douze Signes du Zodiaque
page_du_roi	merveilles17_imp_pie-ballard1	name85	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name86	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name87	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name88	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name89	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name90	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name91	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name92	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name93	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name94	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name95	Les Pages des Cheualiers
page	merveilles17_imp_pie-ballard1	name96	Les Pages des Cheualiers
berger	merveilles17_imp_pie-ballard1	name97	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name98	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name99	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name100	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name101	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name102	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name103	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name104	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name105	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name106	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name107	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name108	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name109	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name110	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name111	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name112	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name113	Vingt Pasteurs
berger	merveilles17_imp_pie-ballard1	name114	Vingt Pasteurs
apollon	merveilles17_imp_pie-ballard1	name115	Apollon
le_siecle_d_airain	merveilles17_imp_pie-ballard1	name116	les quatre Siecles
le_siecle_d_or	merveilles17_imp_pie-ballard1	name117	les quatre Siecles
le_siecle_d_argent	merveilles17_imp_pie-ballard1	name118	les quatre Siecles
le_siecle_de_fer	merveilles17_imp_pie-ballard1	name119	les quatre Siecles
le_siecle_d_airain	merveilles17_imp_pie-ballard1	name120	LE SIECLE D’AIRAIN
apollon	merveilles17_imp_pie-ballard1	name121	Apollon
apollon	merveilles17_imp_pie-ballard1	name122	APOLLON
charles_quint	merveilles17_imp_pie-ballard1	name123	Charles-Quint
charlemagne	merveilles17_imp_pie-ballard1	name124	Charle-magne
le_siecle_d_argent	merveilles17_imp_pie-ballard1	name125	LE SIECLE D'ARGENT
le_siecle_d_or	merveilles17_imp_pie-ballard1	name126	LE SIECLE D'OR
le_siecle_de_fer	merveilles17_imp_pie-ballard1	name127	LE SIECLE DE FER
